date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:12:00	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sat,%2015%20Mar%202025%2009:50:19%20GMT	https://www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
00:12:01	3733/3733	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2014:35:10%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2022/05/footer-map.png	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2022/05/footer-map.png	(from https://www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-4436.css?ver=1742032615)
00:12:02	4298/4298	---M--	200	added ('OK')	text/css	date:Sat,%2015%20Mar%202025%2009:50:18%20GMT	http://www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.27.7	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/css/widget-divider.min7871.css	(from http://www.satyainvisiblegrills.com/contact-us/)
00:12:02	18989/18989	---M--	200	added ('OK')	text/css	date:Sat,%2015%20Mar%202025%2011:58:28%20GMT	http://www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-6014.css?ver=1742039908	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-601404a4.css	(from http://www.satyainvisiblegrills.com/contact-us/)
00:12:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Apr%202025%2018:42:06%20GMT	http://www.satyainvisiblegrills.com/?p=6014	D:/my%20projects/artt/www.satyainvisiblegrills.com/indexde34.html	(from http://www.satyainvisiblegrills.com/contact-us/)
00:12:10	2419/2419	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:05%20GMT	http://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.satyainvisiblegrills.com%2Fcontact-us%2F	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embede20b.json	(from http://www.satyainvisiblegrills.com/contact-us/)
00:12:10	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Mar%202025%2009:50:19%20GMT	https://www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
00:12:10	2590/2590	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Apr%202025%2018:42:07%20GMT	http://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.satyainvisiblegrills.com%2Fcontact-us%2F&format=xml	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed6d30	(from http://www.satyainvisiblegrills.com/contact-us/)
00:12:11	14963/14963	---M--	200	added ('OK')	text/css	date:Sat,%2015%20Mar%202025%2017:51:30%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-5910.css?ver=1742061090	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-59109ca4.css	(from https://www.satyainvisiblegrills.com/about-us/)
00:12:11	21765/21765	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:03%20GMT	http://www.satyainvisiblegrills.com/wp-json/wp/v2/pages/6014	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/wp/v2/pages/6014.json	(from http://www.satyainvisiblegrills.com/contact-us/)
00:12:13	29959/29959	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:12%20GMT	https://www.satyainvisiblegrills.com/wp-json/wp/v2/pages/5910	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/wp/v2/pages/5910.json	(from https://www.satyainvisiblegrills.com/about-us/)
00:12:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Apr%202025%2018:42:15%20GMT	https://www.satyainvisiblegrills.com/?p=5910	D:/my%20projects/artt/www.satyainvisiblegrills.com/indexe5c5.html	(from https://www.satyainvisiblegrills.com/about-us/)
00:12:14	2664/2664	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:14%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Fabout-us%2F	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed7b16.json	(from https://www.satyainvisiblegrills.com/about-us/)
00:12:15	2839/2839	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Apr%202025%2018:42:16%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Fabout-us%2F&format=xml	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embeddde2	(from https://www.satyainvisiblegrills.com/about-us/)
00:12:17	8405/8405	---M--	200	added ('OK')	text/css	date:Sun,%2016%20Mar%202025%2005:20:49%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-5925.css?ver=1742102449	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-59256330.css	(from https://www.satyainvisiblegrills.com/invisible-grills/)
00:12:17	742965/742965	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2014:35:10%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/02/about.png	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/02/about.png	(from https://www.satyainvisiblegrills.com/about-us/)
00:12:18	21370/21370	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:18%20GMT	https://www.satyainvisiblegrills.com/wp-json/wp/v2/pages/5925	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/wp/v2/pages/5925.json	(from https://www.satyainvisiblegrills.com/invisible-grills/)
00:12:20	2682/2682	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:20%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Finvisible-grills%2F	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed91a6.json	(from https://www.satyainvisiblegrills.com/invisible-grills/)
00:12:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Apr%202025%2018:42:20%20GMT	https://www.satyainvisiblegrills.com/?p=5925	D:/my%20projects/artt/www.satyainvisiblegrills.com/index6e3b.html	(from https://www.satyainvisiblegrills.com/invisible-grills/)
00:12:21	2859/2859	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Apr%202025%2018:42:21%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Finvisible-grills%2F&format=xml	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embedb402	(from https://www.satyainvisiblegrills.com/invisible-grills/)
00:12:21	173449/173449	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:35:10%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/02/2.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/02/2.jpg	(from https://www.satyainvisiblegrills.com/invisible-grills/)
00:12:23	6392/6392	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Mar%202025%2002:05:29%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-5965.css?ver=1742177129	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-5965e75f.css	(from https://www.satyainvisiblegrills.com/bird-spikes/)
00:12:25	18903/18903	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:24%20GMT	https://www.satyainvisiblegrills.com/wp-json/wp/v2/pages/5965	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/wp/v2/pages/5965.json	(from https://www.satyainvisiblegrills.com/bird-spikes/)
00:12:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Apr%202025%2018:42:27%20GMT	https://www.satyainvisiblegrills.com/?p=5965	D:/my%20projects/artt/www.satyainvisiblegrills.com/indexdfb8.html	(from https://www.satyainvisiblegrills.com/bird-spikes/)
00:12:26	2660/2660	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:26%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Fbird-spikes%2F	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed8184.json	(from https://www.satyainvisiblegrills.com/bird-spikes/)
00:12:27	2835/2835	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Apr%202025%2018:42:27%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Fbird-spikes%2F&format=xml	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed3a93	(from https://www.satyainvisiblegrills.com/bird-spikes/)
00:12:28	166047/166047	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:35:10%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/02/ss.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/02/ss.jpg	(from https://www.satyainvisiblegrills.com/bird-spikes/)
00:12:28	6609/6609	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Mar%202025%2011:05:08%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-5982.css?ver=1742468708	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-5982edaa.css	(from https://www.satyainvisiblegrills.com/bird-protection-nets/)
00:12:30	19025/19025	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:30%20GMT	https://www.satyainvisiblegrills.com/wp-json/wp/v2/pages/5982	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/wp/v2/pages/5982.json	(from https://www.satyainvisiblegrills.com/bird-protection-nets/)
00:12:33	2663/2663	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:33%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Fbird-protection-nets%2F	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed2699.json	(from https://www.satyainvisiblegrills.com/bird-protection-nets/)
00:12:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Apr%202025%2018:42:34%20GMT	https://www.satyainvisiblegrills.com/?p=5982	D:/my%20projects/artt/www.satyainvisiblegrills.com/indexe513.html	(from https://www.satyainvisiblegrills.com/bird-protection-nets/)
00:12:35	2838/2838	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Apr%202025%2018:42:35%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Fbird-protection-nets%2F&format=xml	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed3024	(from https://www.satyainvisiblegrills.com/bird-protection-nets/)
00:12:38	305707/305707	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:35:10%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/02/bb.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/02/bb.jpg	(from https://www.satyainvisiblegrills.com/bird-protection-nets/)
00:12:38	5946/5946	---M--	200	added ('OK')	text/css	date:Sat,%2021%20Sep%202024%2003:20:45%20GMT	https://www.satyainvisiblegrills.com/wp-content/plugins/elementor-pro/assets/css/widget-gallery.min.css?ver=3.24.1	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/plugins/elementor-pro/assets/css/widget-gallery.mina120.css	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:39	3303/3303	---M--	200	added ('OK')	text/css	date:Sat,%2015%20Mar%202025%2009:50:19%20GMT	https://www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?ver=1.2.0	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min7359.css	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:40	4560/4560	---M--	200	added ('OK')	text/css	date:Sun,%2016%20Mar%202025%2018:48:56%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-6005.css?ver=1742150936	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-600560a2.css	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:42	39195/39195	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:41%20GMT	https://www.satyainvisiblegrills.com/wp-json/wp/v2/pages/6005	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/wp/v2/pages/6005.json	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Apr%202025%2018:42:44%20GMT	https://www.satyainvisiblegrills.com/?p=6005	D:/my%20projects/artt/www.satyainvisiblegrills.com/indexd830.html	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:43	2182/2182	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Apr%202025%2018:42:43%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Fgallery%2F	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed3e1f.json	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:44	2352/2352	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Apr%202025%2018:42:44%20GMT	https://www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.satyainvisiblegrills.com%2Fgallery%2F&format=xml	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-json/oembed/1.0/embed0918	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:44	156488/156488	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:06%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0021.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0021.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:45	170132/170132	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:08%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0024.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0024.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:45	101094/101094	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:09%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0027.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0027.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:46	172776/172776	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:11%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0028.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0028.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:46	224516/224516	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:13%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0029.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0029.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:47	160007/160007	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:16%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0030.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0030.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:47	214662/214662	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:20%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0031.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0031.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:48	219657/219657	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:21%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0032.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0032.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:48	161115/161115	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:24%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0033.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0033.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:49	163095/163095	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:26%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0034.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0034.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:49	196871/196871	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:28%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0035.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0035.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:50	182935/182935	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:30%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0036.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0036.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:50	297319/297319	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:39%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0038.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0038.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:51	322121/322121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:47%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0039.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0039.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:52	307827/307827	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:47:54%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0040.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0040.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:52	291192/291192	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:48:01%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0041.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0041.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:52	246264/246264	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:48:08%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0042.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0042.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:53	284830/284830	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:48:17%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0043.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0043.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:53	281762/281762	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:48:26%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0044.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0044.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:54	281210/281210	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:48:41%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0046.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0046.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:55	290207/290207	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:48:48%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0047.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0047.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:55	274122/274122	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:49:04%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0049.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0049.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:55	307597/307597	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:49:19%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0051.jpg	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/03/IMG-20240320-WA0051.jpg	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:56	15347/15347	---M--	200	added ('OK')	application/javascript	date:Sat,%2015%20Mar%202025%2009:50:19%20GMT	https://www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://www.satyainvisiblegrills.com/gallery/)
00:12:58	98720/98720	---M--	200	added ('OK')	image/webp	date:Wed,%2020%20Mar%202024%2014:35:10%20GMT	https://www.satyainvisiblegrills.com/wp-content/uploads/2024/02/e832aa_b34250f79b0540589265660c2e66aa50mv2.webp	D:/my%20projects/artt/www.satyainvisiblegrills.com/wp-content/uploads/2024/02/e832aa_b34250f79b0540589265660c2e66aa50mv2.webp	(from http://www.satyainvisiblegrills.com/wp-content/uploads/elementor/css/post-6014.css?ver=1742039908)
